"Month Year","Homicide (Murder)","Other Homicide","Attempted Murder","Conspiracy to Murder","Manslaughter (excl. by driving)","Driving Causing Death","Manslaughter Unlawful Striking Causing Death","Assault","Grievous Assault","Serious Assault","Serious Assault (Other)","Common Assault'","Sexual Offences","Rape and Attempted Rape","Other Sexual Offences","Robbery","Armed Robbery","Unarmed Robbery","Other Offences Against the Person","Kidnapping & Abduction etc.","Extortion","Stalking","Life Endangering Acts","Offences Against the Person","Unlawful Entry","Unlawful Entry With Intent - Dwelling","Unlawful Entry Without Violence - Dwelling","Unlawful Entry With Violence - Dwelling","Unlawful Entry With Intent - Shop","Unlawful Entry With Intent - Other","Arson","Other Property Damage","Unlawful Use of Motor Vehicle","Other Theft (excl. Unlawful Entry)","Stealing from Dwellings","Shop Stealing","Vehicles (steal from/enter with intent)","Other Stealing","Fraud","Fraud by Computer","Fraud by Cheque","Fraud by Credit Card","Identity Fraud","Other Fraud","Handling Stolen Goods","Possess Property Suspected Stolen","Receiving Stolen Property","Possess etc. Tainted Property","Other Handling Stolen Goods","Offences Against Property","Drug Offences","Trafficking Drugs","Possess Drugs","Produce Drugs","Sell Supply Drugs","Other Drug Offences","Prostitution Offences","Found in Places Used for Purpose of Prostitution Offences","Have Interest in Premises Used for Prostitution Offences","Knowingly Participate in Provision Prostitution Offences","Public Soliciting","Procuring Prostitution","Permit Minor to be at a Place Used for Prostitution Offences","Advertising Prostitution","Other Prostitution Offences","Liquor (excl. Drunkenness)","Gaming Racing & Betting Offences","Breach Domestic Violence Protection Order","Trespassing and Vagrancy","Weapons Act Offences","Unlawful Possess Concealable Firearm","Unlawful Possess Firearm - Other","Bomb Possess and/or use of","Possess and/or use other weapons; restricted items","Weapons Act Offences - Other","Good Order Offences","Disobey Move-on Direction","Resist Incite Hinder Obstruct Police","Fare Evasion","Public Nuisance","Stock Related Offences","Traffic and Related Offences","Dangerous Operation of a Vehicle","Drink Driving","Disqualified Driving","Interfere with Mechanism of Motor Vehicle","Miscellaneous Offences","Other Offences"
MAR13,0.0214923238,0.2364155618,0.1719385904,0,0.0429846476,0.0214923238,0,37.590074329,1.7193859041,17.774151784,4.9002498268,13.196286814,10.875115844,2.7940020942,8.0811137494,3.7826489891,1.7193859041,2.063263085,6.9850052355,0.4728311236,0.1289539428,0.9456622473,5.4375579218,59.490752283,89.687467224,59.555229254,58.609567007,0.9456622473,5.6739734836,24.458264486,2.6220635038,68.302605042,24.845126315,187.13366334,15.990288908,28.864190866,56.632273217,85.646910349,37.138735529,3.6751873701,0.7737236569,9.5640840917,0.7092466855,22.416493725,9.3276685299,2.9444483608,0.7307390093,5.4375579218,0.214923238,419.05732948,95.490394651,0.429846476,41.716600499,2.6865404752,6.6841127023,43.973294498,0.2794002094,0,0,0.214923238,0.0214923238,0,0,0.0214923238,0.0214923238,12.229132243,0,24.135879629,7.9736521304,7.6512672734,0.107461619,0.8596929521,0.1934309142,5.0721884172,1.4184933709,95.14651747,2.2137093516,38.707675167,4.7927882078,49.432344744,1.0531238663,77.178934772,3.5677257511,50.700391848,22.78186323,0.1289539428,7.5652979782,328.70360022
APR13,0.1289539428,0.0859692952,0.0644769714,0,0,0.0214923238,0,30.476115151,1.5259549899,13.110317519,4.9647267982,10.875115844,8.553944873,1.7408782279,6.8130666451,2.7940020942,1.5259549899,1.2680471043,6.1038199597,0.3438771808,0.1719385904,0.8167083045,4.771295884,48.142805316,78.769366733,50.979792057,49.905175867,1.0746161901,4.878757503,22.910817173,2.385647942,70.795714603,22.201570487,180.94387409,15.538950109,29.530452903,51.968438952,83.906032122,28.563298332,1.2680471043,0.3653695046,10.273330777,0.8382006283,15.818350318,8.0381291018,2.9659406846,0.9241699235,3.9975722271,0.1504462666,391.69760128,87.452265549,0.7307390093,38.686182843,2.8584790656,3.2238485702,41.953016061,0.1719385904,0.0214923238,0.0429846476,0.0644769714,0,0,0,0,0.0429846476,11.713316472,0,20.159799726,8.4034986064,8.2960369874,0.1504462666,0.5802927426,0.0859692952,3.4172794845,4.0620491985,86.850480482,2.063263085,35.892180749,5.7169581312,43.178078517,0.3438771808,70.38736045,3.1163869512,47.390573983,19.72995325,0.1504462666,5.2656193314,299.04419338
MAY13,0.107461619,0.1934309142,0.107461619,0,0,0.0859692952,0,32.238485702,1.6119242851,14.184933709,5.2226346838,11.218993024,11.111531405,2.9659406846,8.1455907208,3.0519099798,1.5259549899,1.5259549899,5.2226346838,0.5158157712,0.0429846476,1.0531238663,3.6107103987,51.925454305,77.888181457,49.647267982,48.852052001,0.7952159807,5.3730809504,22.867832525,2.4716172372,66.002926395,21.320385211,188.57364904,15.517457785,31.099392541,57.062119693,84.894679016,43.951802174,1.6119242851,1.0316315425,17.043412775,1.3755087233,22.889324849,10.638700282,4.3199570841,1.2465547805,4.878757503,0.1934309142,410.84726179,113.45797735,0.9456622473,48.723098058,3.3528025131,7.1354515021,53.300963028,0.2794002094,0,0.0214923238,0.1934309142,0.0214923238,0,0,0,0.0429846476,13.067332871,0,22.352016754,8.1670830446,8.5754371969,0.3008925332,1.0531238663,0.0859692952,3.6966796939,3.4387718083,90.611637148,2.2137093516,37.525597358,6.1897892549,44.682541184,0.5158157712,66.948588642,3.030417656,43.822848232,20.052338107,0.0429846476,5.6094965122,329.5847855
JUN13,0.0214923238,0.214923238,0.0859692952,0.0214923238,0.0859692952,0.0214923238,0,31.615208312,1.3325240757,13.110317519,5.8244197502,11.347946967,8.2100676922,2.4501249134,5.7599427788,3.6536950463,1.8483398469,1.8053551993,5.5665118646,0.4513387998,0.0859692952,0.9026775997,4.1265261699,49.281898477,76.297749496,48.400713201,47.519527925,0.8811852759,5.7169581312,22.180078163,2.2996786468,61.639984663,22.180078163,180.72895085,14.292395328,30.368653532,57.148088989,78.919813,36.558442787,1.2895394281,0.5802927426,10.896608167,0.6662620379,23.125740411,8.7903604349,3.7826489891,0.7522313331,4.1050338461,0.1504462666,388.49524504,90.031344405,0.4083541522,40.921384518,2.493109561,3.3313101893,42.877185984,0.1934309142,0.0429846476,0.0214923238,0.0859692952,0,0,0.0214923238,0,0.0214923238,12.615994072,0,21.277400564,8.339021635,7.7587288924,0.2364155618,1.0531238663,0.0214923238,2.9014637132,3.5462334273,93.749516423,2.2352016754,38.019920805,6.5336664357,46.960727507,0.5802927426,66.282326604,3.3528025131,43.457478727,19.321599098,0.1504462666,6.1038199597,306.93187621
JUL13,0.0859692952,0.107461619,0.0429846476,0,0.0214923238,0.0429846476,0,31.20685416,1.7623705517,12.5515171,5.20114236,11.691824148,9.0267759967,2.0847554088,6.9420205879,3.1593715988,1.6119242851,1.5474473137,5.2441270076,0.4513387998,0.1289539428,0.9241699235,3.7396643415,48.830559677,75.953872315,44.145233089,43.414494079,0.7307390093,6.8775436165,24.93109561,2.1492323802,75.029702391,21.535308449,187.21963264,13.475687024,27.488682142,57.277042931,88.978220539,38.406782634,2.60057118,0.7307390093,15.904319613,1.8913244945,17.279828337,11.390931615,3.6966796939,1.7623705517,5.8888967216,0.0429846476,411.68546242,118.72359668,0.7092466855,52.785147257,3.3528025131,5.4590502456,56.417349979,0.2364155618,0,0,0.1719385904,0,0,0,0.0214923238,0.0429846476,16.635058622,0,22.566939992,7.6297749496,10.337807749,0.2794002094,1.5904319613,0.0859692952,3.2023562464,5.1796500362,92.782361852,1.8698321707,39.825276004,5.523527217,45.563726459,1.8913244945,80.574721932,3.3098178655,47.755943487,29.422991284,0.0859692952,7.0064975593,358.38449939
AUG13,0.107461619,0.107461619,0.0859692952,0,0,0.0214923238,0,33.528025131,1.5904319613,14.550303214,5.5450195408,11.842270415,9.8864689488,3.030417656,6.8560512927,3.3742948369,2.1277400564,1.2465547805,5.6524811598,0.3653695046,0.1719385904,0.9886468949,4.1265261699,52.656193314,65.702033862,41.458692613,40.727953604,0.7307390093,3.9975722271,20.245769021,2.3641556182,71.827346145,19.386076069,174.77557715,13.690610262,25.511388353,50.614422553,84.959155988,28.520313685,1.3970010471,0.3438771808,9.7575150059,0.8167083045,16.205212146,10.359300072,3.3528025131,1.2250624567,5.738450455,0.0429846476,372.93480261,130.80228266,0.9241699235,58.781505597,4.0190645509,4.2554801127,62.822062472,0.1504462666,0.0214923238,0,0.0644769714,0,0,0,0,0.0644769714,15.452980813,0,24.415279839,7.7587288924,8.2100676922,0.2794002094,0.9456622473,0.0429846476,3.2238485702,3.7181720177,107.95594246,1.8698321707,45.714172726,6.9420205879,53.429916971,0.6662620379,87.753158082,3.5462334273,53.429916971,30.777007684,0,6.6411280547,389.80627679
SEP13,0.0644769714,0.214923238,0.1719385904,0,0,0.0429846476,0,33.141163302,1.7623705517,13.9055335,6.0393429883,11.433916262,10.40228472,2.0417707612,8.3605139588,3.7396643415,2.1922170278,1.5474473137,6.2972508739,0.7737236569,0.1504462666,1.1820778091,4.1910031413,53.859763447,62.542662263,40.835415223,39.846768328,0.9886468949,3.6107103987,18.096536641,1.9343091421,67.808281594,18.053551993,168.0484798,14.743734128,25.339449762,45.90760364,82.057692275,32.28147035,1.3540163995,0.6232773902,10.810638872,0.7952159807,18.698321707,8.553944873,3.2883255416,1.1820778091,4.0190645509,0.0644769714,359.22270002,109.54637442,0.7522313331,48.465190173,3.3098178655,5.8244197502,51.194715295,0.1719385904,0,0,0.0859692952,0.0644769714,0,0,0,0.0214923238,13.346733081,0,23.706033153,9.2416992347,8.3605139588,0.1504462666,0.8596929521,0.0214923238,3.7611566653,3.5677257511,99.380505259,2.4501249134,39.116029319,7.5223133306,50.292037696,0.537308095,80.875614466,3.5892180749,50.098606782,27.166297285,0.0214923238,7.2214207973,352.38814105
OCT13,0,0.107461619,0.0644769714,0,0,0.0429846476,0,33.871902311,1.3970010471,14.163441385,7.0279898831,11.283469996,10.918100491,3.2238485702,7.694251921,2.5790788562,1.5474473137,1.0316315425,6.8560512927,0.6232773902,0.2579078856,1.3325240757,4.6423419412,54.332594571,65.616064566,43.350017108,42.296893242,1.0531238663,3.7181720177,18.547875441,2.063263085,66.948588642,17.623705517,178.27882593,17.043412775,28.864190866,43.414494079,88.956728215,30.777007684,1.5474473137,0.6877543617,12.573009424,1.6764012565,14.292395328,8.5969295207,3.2668332178,1.2035701329,4.0190645509,0.107461619,369.90438495,124.26861622,0.9886468949,54.977364285,4.5563726459,6.3402355215,57.405996874,0.2364155618,0,0,0.0859692952,0,0.0644769714,0,0,0.0859692952,13.669117938,0,26.285112009,8.3175293112,10.23034613,0.322384857,1.2035701329,0,4.2769724365,4.4274187031,104.08732417,1.6764012565,42.963155279,6.8775436165,52.570224019,0.9241699235,77.458334981,3.4817564559,46.616850326,27.338235876,0.0214923238,7.9736521304,373.45061838
NOV13,0.0644769714,0.0859692952,0.0429846476,0.0214923238,0,0.0214923238,0,35.806211454,1.5904319613,16.656550946,5.2871116552,12.272116891,9.9079612726,2.815494418,7.0924668545,2.6650481514,1.6119242851,1.0531238663,6.4047124929,0.3008925332,0.3008925332,1.6764012565,4.1265261699,54.934379637,65.616064566,43.435986403,42.662262746,0.7737236569,3.9975722271,18.182505936,2.4071402658,66.690680756,18.354444527,175.69974708,16.312673765,30.411638179,44.274187031,84.701248102,29.014637132,1.4829703423,0.7952159807,13.0028559,0.7522313331,12.981363576,8.8118527587,3.3098178655,0.9026775997,4.5133879983,0.0859692952,366.59456708,115.45676346,0.6017850664,51.431130857,3.9116029319,4.771295884,54.740948723,0.3008925332,0,0.0429846476,0.1289539428,0.0429846476,0.0644769714,0,0,0.0214923238,14.614780185,0,26.994358695,7.2858977688,9.9939305678,0.322384857,1.5259549899,0.0644769714,3.2883255416,4.7927882078,112.5123151,2.5575865324,42.834201337,9.1557299395,57.964797293,1.1605854853,77.307888714,2.7940020942,48.465190173,26.0057118,0.0429846476,7.2429131211,372.87032563
DEC13,0.0859692952,0.1934309142,0.1504462666,0,0,0.0429846476,0,35.182934063,1.9343091421,16.50610468,4.5993572935,12.143162948,8.8118527587,2.5575865324,6.2542662263,2.7940020942,1.5689396375,1.2250624567,5.7169581312,0.644769714,0.2579078856,1.0961085139,3.7181720177,52.785147257,65.444125976,43.13509387,42.361370213,0.7737236569,3.9116029319,18.397429174,2.4071402658,65.594572243,17.709674813,179.76179628,17.365797632,31.808639226,46.337450116,84.249909302,28.627775304,2.4501249134,0.7952159807,11.390931615,0.6877543617,13.303748433,9.972438244,4.2124954651,1.0316315425,4.5133879983,0.214923238,369.51752312,115.43527114,0.322384857,52.720670285,3.1163869512,4.1265261699,55.149302875,0.1289539428,0,0,0.0429846476,0.0214923238,0,0,0,0.0644769714,15.324026871,0.0214923238,30.024776351,7.7802212162,9.5640840917,0.429846476,1.3540163995,0.0429846476,3.7396643415,3.9975722271,114.66154748,2.6435558276,48.207282287,7.479328683,56.331380684,0.7092466855,82.702461989,3.2238485702,51.989931276,27.424205171,0.0644769714,4.7498035602,381.10188565
JAN14,0.0423759967,0.2118799835,0.0847519934,0.0211879984,0.0211879984,0.0847519934,0,32.926149444,1.67385187,15.615554788,4.6825476364,10.95419515,9.2803432795,3.1781997532,6.1021435262,3.0722597615,1.6526638717,1.4195958898,5.7207595558,0.4237599671,0.2118799835,1.1441519112,3.940967694,51.253768021,69.03049864,43.075200656,42.079364733,0.9958359227,5.0215556101,20.933742375,2.4789958075,69.539010601,19.048010521,184.37796168,17.882670612,29.642009699,47.842500286,89.010781089,31.337049567,1.9492958487,0.656827949,12.882303,0.7839559391,15.06466683,8.6658913272,3.7078997121,0.8263319358,3.9197796957,0.2118799835,384.47741815,107.97403962,0.5085119605,47.122108341,3.3900797368,4.8732396216,52.080099957,0.1906919852,0,0,0.0847519934,0.0423759967,0,0,0.0423759967,0.0211879984,13.200122975,0,28.540233784,7.6488674061,8.7294553222,0.2330679819,1.2924678997,0.0211879984,3.1993877516,3.9833436907,114.5846951,2.5213718042,49.304472172,7.0979794489,55.660871678,0.7415799424,75.069078172,3.7502757088,46.338152402,24.959462062,0.0211879984,5.0215556101,361.70031992
FEB14,0.1271279901,0.1906919852,0.1271279901,0,0.0211879984,0.0423759967,0,31.760809534,1.4195958898,15.403674804,4.1528476776,10.784691163,11.293203123,4.4071036578,6.8860994654,2.7756277845,1.7374158651,1.0382119194,5.1486836003,0.3178199753,0.1483159885,1.2289039046,3.4536437319,51.296144017,61.106187256,38.77403699,37.968893052,0.8051439375,3.6655237154,18.666626551,2.1611758322,58.966199422,17.691978626,168.7624069,14.768034853,27.81984184,45.109248498,81.065281706,33.243969419,1.8645438552,0.3390079737,15.573178791,0.9110839293,14.55615487,7.8395593913,2.7968157829,0.8263319358,4.0680956842,0.1483159885,349.77147684,103.77881594,0.2330679819,45.617760458,3.5595837236,3.4960197286,50.87238405,0.1483159885,0,0,0.0847519934,0,0.0211879984,0,0,0.0423759967,10.721127168,0,24.874710069,7.7124314012,8.11500337,0.1483159885,1.1865279079,0,2.8180037812,3.9621556924,90.684632959,1.8857318536,38.922352978,7.161543444,42.715004684,1.0805879161,65.110718945,3.4536437319,41.486100779,20.149786436,0.0211879984,6.2928355114,318.51917927
MAR14,0.1271279901,0.296631977,0.2118799835,0,0.0211879984,0.0635639951,0,35.532273241,1.7374158651,15.869810768,4.9579916151,12.967054993,10.403307192,2.3094918207,8.0938153716,2.3094918207,1.1229639128,1.1865279079,6.6742194818,0.6144519523,0.3390079737,1.4195958898,4.3011636661,55.343051703,70.619598517,45.554196463,44.240540565,1.313655898,3.3900797368,21.675322317,2.1611758322,63.182611095,19.429394492,189.20882531,17.458910644,31.824373529,48.499328235,91.426212902,38.201961034,1.970483847,0.4025719687,13.00943099,0.9958359227,21.823638306,9.7464792433,4.0469076858,0.6144519523,4.9791796134,0.1059399918,392.55004552,113.05915922,0.7839559391,50.36387209,3.8350277022,4.6613596381,53.414943853,0.0847519934,0,0,0.0423759967,0,0,0,0,0.0423759967,12.013595067,0,27.777465843,10.318555199,10.403307192,0.2330679819,1.3772198931,0.0211879984,3.6019597203,5.1698715986,105.83405178,2.5849357993,42.609064692,7.9031233864,52.736927906,1.7162278668,74.094430247,3.8350277022,50.385060088,19.83196646,0.0423759967,8.6235153305,363.92505974
APR14,0.0847519934,0.0847519934,0.0423759967,0,0.0211879984,0.0211879984,0,28.963993751,1.610287875,13.729822934,4.0680956842,9.5557872581,9.0896512943,2.5425598026,6.5470914917,2.987507768,1.313655898,1.67385187,4.5130436496,0.360195972,0.1483159885,1.1865279079,2.8180037812,45.72370045,67.399022767,44.17697657,43.287080639,0.8898959309,5.254623592,17.967422605,2.0340478421,59.389959389,17.819106617,168.06320295,14.026454911,27.480833866,46.083896422,80.472017752,29.408941717,1.4619718865,0.4873239622,15.297734812,0.6356399506,11.526271105,7.225107439,2.7332517878,0.8687079326,3.5172077269,0.1059399918,351.33938872,103.14317599,0.7627679408,45.681324453,2.8815677763,5.7631355526,48.054380269,0.2330679819,0,0,0.2118799835,0,0.0211879984,0,0,0,12.776363008,0,25.362034031,8.3268833535,8.1997553634,0.1059399918,1.1229639128,0.0211879984,2.7332517878,4.2164116726,96.045196543,2.1611758322,42.100552731,7.0556034522,44.727864527,0.7839559391,65.979426877,3.0934477598,42.439560705,20.446418413,0,5.8055115493,326.65537064
MAY14,0.0635639951,0.1271279901,0.1059399918,0,0,0.0211879984,0,30.256461651,1.2712799013,14.132394903,4.3223516644,10.530435182,11.483895108,3.3900797368,8.0938153716,2.0340478421,0.9110839293,1.1229639128,5.8690755443,0.5508879572,0.1483159885,1.0382119194,4.1316596792,49.834172131,64.411514999,41.104716809,40.024128893,1.0805879161,4.2164116726,19.090386518,1.6950398684,54.368403779,17.013962679,174.50435445,14.090018906,30.129333661,46.613596381,83.671405504,33.816045375,2.2035518289,1.3560318947,13.984078914,0.8263319358,15.446050801,9.5557872581,3.9833436907,0.9322719276,4.5130436496,0.1271279901,355.36510841,130.85707784,0.5296999589,56.423639619,3.7926517055,9.9583592268,60.15272733,0.1271279901,0,0,0.0847519934,0.0211879984,0.0211879984,0,0,0,14.534966872,0,25.743418001,8.9837113025,9.2803432795,0.2542559803,1.2077159062,0.0635639951,3.4536437319,4.3011636661,100.62180419,2.1399878339,42.799756677,7.0556034522,48.626456225,1.6526638717,73.352850305,3.0510717631,46.952604355,23.222046197,0.1271279901,8.4116353469,373.565599
JUN14,0.0847519934,0.1059399918,0.0635639951,0,0,0.0423759967,0,28.794489764,1.1441519112,13.51794295,3.8985916973,10.233803205,8.3692593502,2.330679819,6.0385795312,2.1399878339,1.2289039046,0.9110839293,3.8138397039,0.2118799835,0.3390079737,1.017023921,2.2459278256,43.308268638,60.618863294,38.625721001,37.841765062,0.7839559391,3.1781997532,18.814942539,2.0552358404,58.118679488,16.208818742,167.10974303,13.920514919,27.184201889,46.634784379,79.370241838,29.917453677,1.1653399095,0.2330679819,13.814574927,1.4831598848,13.221310973,9.1532152893,3.3265157417,1.0382119194,4.597795643,0.1906919852,343.18200936,127.40343411,0.7839559391,56.741459595,3.5595837236,6.1657075213,60.15272733,0.1271279901,0.0211879984,0,0.0635639951,0.0211879984,0,0,0,0.0211879984,15.403674804,0,24.747582079,8.0090633782,9.0048993009,0.2330679819,1.313655898,0.0423759967,2.987507768,4.4282916562,105.02890785,2.6061237977,46.507656389,7.5853034111,48.329824248,1.4619718865,70.471282529,3.1358237565,45.257564486,22.035518289,0.0423759967,7.9878753798,369.6458193
JUL14,0.0635639951,0.1059399918,0.0423759967,0,0.0211879984,0.0423759967,0,28.455481791,0.9958359227,13.051806987,4.0469076858,10.360931196,10.106675215,3.0934477598,7.0132274555,2.267115824,1.3348438964,0.9322719276,4.4071036578,0.2330679819,0.1695039868,1.1441519112,2.8603797779,45.405880475,49.664668144,30.108145662,29.6208217,0.4873239622,2.3094918207,17.247030661,2.2247398273,52.41910793,15.043478832,165.98677911,13.00943099,28.98518175,44.346480557,79.645685816,69.729702586,4.0257196874,0.4237599671,14.30189889,0.656827949,50.321496093,8.2421313601,3.4324557335,0.6144519523,4.0469076858,0.1483159885,363.31060779,130.81470184,1.1865279079,57.588979529,3.2417637483,6.8860994654,61.911331193,0.0635639951,0,0,0.0423759967,0,0,0,0,0.0211879984,15.170606822,0,24.027190135,7.2039194407,9.9371712285,0.2754439786,1.1017759145,0,2.9027557746,5.6571955608,99.68953226,1.8645438552,44.812616521,8.2209433617,44.791428522,0.5720759556,67.22951878,2.627311796,41.2106568,23.370362186,0.0211879984,6.7589714752,361.46725194
AUG14,0.0635639951,0.1483159885,0.1271279901,0,0,0.0211879984,0,30.214085654,1.3984078914,13.581506946,3.9833436907,11.250827126,10.636375174,3.3265157417,7.3098594325,2.1823638306,1.1229639128,1.0593999177,5.3817515822,0.9110839293,0.1695039868,0.5932639539,3.7078997121,48.626456225,52.41910793,31.146357582,30.362401643,0.7839559391,2.4366198108,18.836130538,2.7968157829,53.436131851,15.636742786,165.24519917,12.437355034,30.976853595,45.956768432,75.874222109,48.9442762,2.1399878339,0.4661359638,14.090018906,0.8898959309,31.358237565,7.9666873815,3.1570117549,0.7627679408,3.8985916973,0.1483159885,346.4449611,142.31978495,1.017023921,63.097859101,3.8350277022,8.0302513765,66.339622849,0,0,0,0,0,0,0,0,0,17.352970653,0,26.294305959,7.2462954374,10.276179202,0.2330679819,1.4195958898,0,3.3688917384,5.254623592,107.12651968,2.8815677763,45.490632468,7.4793634193,51.274956019,0.9322719276,72.293450387,2.8603797779,45.575384462,23.836498149,0.0211879984,7.6276794078,391.46945761
SEP14,0.0211879984,0.1483159885,0.1059399918,0,0,0.0423759967,0,30.892101602,1.1865279079,14.598530867,4.3223516644,10.784691163,14.746846855,2.7968157829,11.950031072,2.2459278256,1.4195958898,0.8263319358,4.89442762,0.4661359638,0.1906919852,0.6780159474,3.5595837236,52.948807889,55.999879652,34.727129304,34.091489353,0.6356399506,3.1993877516,18.073362597,2.0976118371,58.245807478,14.577342868,171.66516267,13.412002959,33.498225399,44.325292559,80.429641755,34.239805342,2.2883038223,0.3178199753,14.471402876,1.313655898,15.84862277,9.6193512532,3.8562157006,0.9322719276,4.6825476364,0.1483159885,346.4449611,152.51121216,1.2712799013,64.263199011,4.597795643,8.9625233041,73.4164143,0.1906919852,0,0.0211879984,0.1483159885,0,0,0,0.0211879984,0,14.662094862,0,27.968157829,8.9413353058,11.738151089,0.1483159885,1.5890998766,0.0635639951,4.6189836414,5.3181875871,108.67324356,2.4154318125,48.478140236,9.132027291,48.647644223,1.1017759145,75.132642167,3.8350277022,46.88904036,24.366198108,0.0423759967,7.9666873815,408.88599225
OCT14,0.1059399918,0.1483159885,0.0635639951,0,0.0211879984,0.0635639951,0,35.765341223,1.2500919029,16.653766707,5.7843235509,12.077159062,11.102511138,3.284139745,7.818371393,2.2247398273,1.1441519112,1.0805879161,5.6995715575,0.5508879572,0.0635639951,1.0593999177,4.0257196874,55.046419726,52.948807889,33.413473406,32.269321495,1.1441519112,2.8391917796,16.696142704,2.1823638306,59.707779364,14.153582901,170.86001873,13.984078914,29.74794969,43.732028605,83.395961525,45.935580434,2.7756277845,0.6356399506,17.691978626,0.6356399506,24.196694121,10.254991204,4.1952236743,1.2712799013,4.6825476364,0.1059399918,356.04312436,174.35603846,1.2077159062,75.047890173,5.1698715986,8.0726273732,84.857933412,0.1059399918,0,0,0.0211879984,0,0.0635639951,0,0.0211879984,0,14.407838881,0,29.663197697,10.763503164,13.306062967,0.2542559803,1.5679118783,0.0847519934,4.7249236332,6.6742194818,121.38604258,1.9069198519,49.431600162,9.3439072745,60.703615287,1.3772198931,75.619966129,3.877403699,46.761912369,24.938274064,0.0423759967,7.225107439,448.2109172
